Compound ID,measured log(solubility:mol/L),SMILES
A-1893,-0.18526089994954303,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1
A-1896,0.015262767586586758,OCC(O)CO
A-1898,-0.16912146645156095,[Br-].CC[N+](CC)(CC)CC
A-1899,-0.10754000634346791,[Cl-].CC[N+](CC)(CC)CC
A-1900,-0.056177446941717134,[K+].C[Si](O)(O)[O-]
A-1902,-0.3294366224582254,OO
A-2252,-0.1352930665148044,[Cu].C[S](O)(=O)=O
A-2338,-0.9529674352467274,N[C@@H](CCC(O)=O)C(O)=O.OCCN(CCO)CCO
A-2362,-0.1997859610261585,Cl.OC(=O)[C@@H]1C[C@H](CN1)C2CCCCC2
A-2363,-0.02864954444020135,O=C1NC2CC1C=C2
A-2372,-0.39359105570052927,[Na+].CCCCc1ccc2[n-]nnc2c1
A-2403,-0.07044948495920474,C=CC(=O)N1CCOCC1
A-2404,0.019186594290059863,COCC(C)O
A-2806,-0.22987027662672777,[H+].[Cl-].Fc1ccc(cc1)C(=O)C2CCNCC2
A-2807,0.005979794017967424,OCC(=O)CO
A-2812,-0.12515048593510295,[Cl-].C[N+](C)(C)CC1CO1
A-2814,-0.2127158905855806,CC(C)c1ccc(cc1)[S](O)(=O)=O
A-2821,-0.10753194167644033,[K+].[O-]C(=O)CS
A-2822,-0.2566157209178589,[Na+].OC(COCC=C)C[S]([O-])(=O)=O
A-2823,-0.024021163148243586,O=C1OCCO1
A-2826,-0.26782306160575664,[Cl-].N[C@@H](CCCN=C(N)N)C(O)=O.[H+]
A-2833,-0.40219160946485166,[Na+].[Na+].[Na+].[O-]C(=O)CN(CC([O-])=O)CC([O-])=O
A-2838,-0.13822721149092923,[Na+].[O-]C(=O)CS
A-2839,-0.3141128895794868,[K+].CC(CC([O-])=O)CC(C)(C)C
A-2846,-0.341242346741064,[O-][S](=O)(=O)CCC[NH+]1CCOCC1
A-2849,0.05476544147565646,[Li+].[Cl-]
A-2850,-0.1919590264533712,OCC[C@@H]1CCCC[NH2+]1
A-2851,-0.258521490857286,[H+].[Cl-].NC(CO)(CO)CO
A-2854,-0.3106916995091094,CC1(C)CC(O)CC(C)(CN)C1
A-2855,-0.28448007090611055,[Na+].CC(=C)C[S]([O-])(=O)=O
A-2857,-0.9252402618824972,O[C@@H](CNc1ccccc1)C[S]([O-])(=O)=O
A-2859,-0.6722187127378734,[Na+].CCCCCCCC1N(CCO)C=CN1CCC([O-])=O
A-2860,-0.9244899851361281,[Na+].[Na+].[Na+].[Na+].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
A-2870,0.1492767507657594,[Br-].CC[N+]1(C)CCCC1
A-2871,-0.31223268803683907,[K+].[O-]C(=O)c1ccccc1
A-2872,-0.5322286050893799,[Cl-].NC(=O)c1ccc[n+](Cc2ccccc2)c1
A-2876,-0.31336762716306515,[Cr+3].[O-][P]([O-])([O-])=O
A-2889,0.2939175442577362,OC[P+](CO)(CO)CO.OC[P+](CO)(CO)CO.[O-][S]([O-])(=O)=O
A-2891,-0.1484424055516164,O=C1CCO1
A-2892,-0.6236243190133185,[K+].CC(C)CCOC([S-])=S
A-2894,-0.7246201189651653,[Na+].[O-][S](=O)(=O)CCN1CCOCC1
A-2895,-0.7459981420203076,CCCCCCCC(=O)OCC(O)CO
A-2898,-0.40792252867268086,[Li+].[O-]C(=O)c1ccccc1
A-2911,0.20293187037116678,[H+].[Cl-].NN
A-2918,0.3299430231692911,CC(C)CC1CC(C)(O)CCO1
A-2924,-0.9854267543628533,CC1(C)CC(=O)CC(C)(C)N1[O]
A-2947,-0.808668106712744,O=C1NC(=O)C2CCCC12
A-2949,-0.8984805615066893,[Na+].[Na+].[O-][S]([O-])(=O)=O
A-2958,0.061606795176464536,[K+].OP(O)O
A-2962,-0.5720295306576897,CC(N)C(O)=O
A-2971,0.0527461192147833,OC(=O)C1CCCN1
A-2973,-0.9787874481851631,[NH4+].[Fe+3].[O-]C(=O)CN(CCCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
A-2987,-0.044292916990539534,[Li].O[S](=O)(=O)C(F)(F)F
A-2988,-1.9892226328236986,NC(N)=N.O[N+]([O-])=O
A-2993,-0.7563645513136978,N#CCCC#N
A-2999,-0.07113983762633537,O[S](=O)(=O)c1ccccc1
A-3000,-0.10902103614290802,Cc1cccc(c1C)[S](O)(=O)=O
A-3002,-1.1022783076858784,OC(=O)C(O)=O
A-3004,0.06822201277013262,[Li+].[O-][N+]([O-])=O
A-3005,-0.031002724630807763,CCCCNCCO
A-3006,0.05088084164730855,CNCCO
A-3007,0.08424463327074877,NCCO
A-3008,0.05542127302435305,CN(C)C=O
A-3009,-0.10660314715210911,[OH-].[Cr+3].[O-][S]([O-])(=O)=O
A-3010,0.0946699915501307,[Na+].S
A-3018,-0.06178084449639659,CCOC(=O)N(CC)c1ccccc1
A-3078,-0.18343374907108906,OC(=O)c1cc(ccc1O)[S](O)(=O)=O
A-3079,-0.13793662471490295,N[S](O)(=O)=O.C1COCCN1
A-3080,0.08934238379716174,[F-].[K+]
A-3081,-0.056665121054196195,OCCN1CCNC1=O
A-3083,-1.24969709201474,CC(=C)C(O)=O
A-3086,-0.23409846219788913,CC[N+](CC)(CC)CC.[O-]C(=O)c1ccccc1
A-3087,-0.7667070717966644,[Na+].[O-]C#N
A-3088,-1.2368646764928914,[Na+].OC([O-])=O
A-3089,-0.018728434671130226,OCCNCCO
A-3097,-0.016147791633070674,[Na+].[Br-]
A-3098,-0.07290886121693131,COCCOCCOC
A-3099,-1.4182192955940156,C/C=C/C(O)=O
A-3115,-0.09195869003807004,[K+].CN(C)CC([O-])=O
A-3117,-0.02056649831201315,[K+].OC([O-])=O
A-3118,-1.719697284682964,CC(=C)CCO
A-3134,-0.14545809660928835,[Na+].[Na+].[O-][Se]([O-])=O
A-3135,-0.2846483640809621,[Na+].[Cl-].[O-]C(=O)c1ccc[n+](Cc2ccccc2)c1
A-3137,0.013534903447824858,CC(C)(N)C#C
A-3139,-0.5743657366846001,[Na+].[O-][V](=O)=O
A-3144,-0.08881874656743777,CC(O)CNCC(C)O
A-3146,-0.10105406325413673,C1N2CN3CN1CN(C2)C3
A-3148,-0.43743760299811874,O.O.O.O.O.O.O.[Cl-].[Cl-].[Cl-].[La+3]
A-3149,-1.09397598343877,CCC1CO1
A-3153,-0.2432911301740178,[NH4+].[NH4+].[O-][S](=O)(=O)OO[S]([O-])(=O)=O
A-3159,-0.18882307350096586,[Cl-].C[N+](C)(C)CC(O)CCl
A-3162,-0.04507137078883871,CC(C)(CO)CO
A-3168,-0.07128459586480623,[Na+].[O-]C(=O)CCl
A-3169,-0.06544049245633342,O=C1CCCCCN1
A-3171,0.031406942561892685,[Na+].[O-]N=O
A-3172,-0.20444450357562471,[Na+].Cc1ccc(cc1)[S]([O-])(=O)=O
A-3175,0.19824202037529146,CO[P](=O)(CCC(=O)NCO)OC
A-3211,0.2806466013660901,[NH4+].[Br-]
A-3215,-0.37494765352982623,[K+].CC(=O)CC(=O)Nc1ccc(cc1)[S]([O-])(=O)=O
A-3216,-0.23584580594031096,CCOC1=C(O)C(=O)O[C@@H]1[C@@H](O)CO
A-3217,-0.3762752014427079,[Na+].[Na+].[Na+].[Na+].CC(O)([P]([O-])([O-])=O)[P]([O-])([O-])=O
A-3220,-0.02750268485706953,CNC(=O)NC
A-3223,-0.3867193564106961,[Na+].CCCCC(CC)CN(CCC(O)=O)CCC([O-])=O
A-3230,-0.04607899367530488,[H+].[Cl-].CN(C)C
A-3232,-0.34680947086427855,CNC.OC(=O)COc1ccc(Cl)cc1Cl
A-3233,-0.09545014197673064,COCCC(=O)OC
A-3234,-0.015040816296669113,[K+].[O-]C#N
A-3236,-0.0641528776862436,[K+].[O-]P=O
A-3237,-0.06821899369606184,O.[Na+].[O-]P=O
A-3246,-0.3128702729579667,[Na+].[Na+].[O-][S](=O)(=O)OO[S]([O-])(=O)=O
A-3249,-2.224219951800764,OC(=O)C=C
A-3250,0.13629033227173368,CN
A-3258,-0.1580446503854594,[Na+].[O-][S](=O)(=O)CC=C
A-3261,-0.672488897912361,COc1ccc2cc(oc2c1)C3N(C)c4cc(ccc4[NH+]3C)[S](C)(=O)=O.CC([O-])=O
A-3262,-0.3646503030794181,[Na+].OCCN1CCN(CC1)CC[S]([O-])(=O)=O
A-3263,-0.10493135611302985,NC(=O)[C@@H]1CCC[NH2+]1
A-3264,0.0025234827251304354,[nH]1cncn1
A-3265,0.1391055970035928,[H+].[Br-]
A-3266,0.005414085865667391,[Na+].[O-]C=O
A-3299,-0.17975300998274388,[K+].[O-]C(=O)C(F)(F)F
A-3300,-0.1646896263891647,[Na+].[Na+].[O-][P]([O-])(F)=O
A-3301,0.07035387866369706,OC=O
A-3303,-0.49120230477809507,[NH4+].[NH4+].OC(=O)CN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O
A-3306,-0.5428479309420522,CCCCCCCCCCCC[N+](C)(C)CC(O)C[S]([O-])(=O)=O
A-3312,-0.12166469617419272,[K+].[Br-]
A-3313,-0.3076467189005333,Cc1ccc(cc1[S](O)(=O)=O)[N+]([O-])=O
A-3314,-0.3286182937215258,[Cr+3].CC([O-])=O.CC([O-])=O.CC([O-])=O
A-3319,-0.3859193209906824,[I-].[Cs+]
A-3320,-0.18139127410023198,[Cl-].CN1C[NH+](C=C)C=C1
A-3325,-0.2062605174657323,[Cl-].N[C@@H](CS)C(O)=O.[H+]
A-3329,-0.29927859436635196,[Na+].[Na+].[O-][Mo]([O-])(=O)=O
A-3330,-0.2674179572371999,[Cl].[Fe].[O-][S]([O-])(=O)=O
A-3331,-0.21978944033549336,[Cl-].[Cl-].[Cl-].[Fe+3]
A-3333,-0.19974170836236707,[Fe++].[O-][S]([O-])(=O)=O
A-3337,-0.19585208461952378,[Na+].[O-]N1C=CC=CC1=S
A-3339,-0.29154247780619924,[Na+].OC[C@H](O)C1OC(=O)[C-](O)C1=O
A-3340,-0.158056828686962,[Cl-].[Cl-].[Ni++]
A-3345,-0.3576727976799087,[Ca++].N[S]([O-])(=O)=O.N[S]([O-])(=O)=O
A-3346,-0.13141233183553686,NCCCCCCN
A-3347,-0.1357733646037196,[Na+].OC[S]([O-])=O
A-3348,-0.013949460752825119,[nH]1ccnc1
A-3349,-0.2147219044335824,[Na+].N[C@@H](CC(O)=O)C([O-])=O
A-3352,-0.38680240492239304,[Mn++].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O
A-3357,-0.24972034973326765,CC1(C)CC(O)CC(C)(C)N1[O]
A-3358,-0.2181244551762404,[Na+].Cc1cccc2n[n-]nc12
A-3367,-0.22783220773537224,CC(C)C(=O)OC(=O)C(C)C
A-3369,-0.2159502760116137,[Na+].[O-]C(=O)[C@@H]1CCC(=O)N1
A-3371,-0.16159079281093167,[Na+].[Na+].[O-][P](=O)=O
A-3373,-0.5284240581769372,[K+].[K+].[K+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
A-3374,-1.2426898090344194,OCCOCCOCCCNc1ccc(NCCCOCCOCCO)c2C(=O)c3ccccc3C(=O)c12
A-3375,0.0007453944528391595,CC(O)=O
A-3376,-0.2112095816017901,OC(=O)CCC(=O)C(O)=O
A-3377,-0.6408237884818093,[Na+].[Na+].[O-][S](=O)(=O)CCCSSCCC[S]([O-])(=O)=O
A-3402,-2.436484658902808,S=[Sr]
A-3416,-0.07557939796449678,O=C1NCCN1
A-3420,-0.25694019197786194,[NH3+]O.[NH3+]O.[O-][S]([O-])(=O)=O
A-3421,-0.18414454076696074,[Cl-].[Cl-].[Co++]
A-3423,-0.20158662941793823,[K+].O[P](O)(O)=O
A-3435,-0.3216244755309989,OC(=O)CC(O)(CC(O)=O)C(O)=O
A-3437,-0.07951508860448928,Nc1[nH]ncn1
A-3438,-0.46805341014262286,OCCN1C(=O)N(CCO)C(=O)N(CCO)C1=O
A-3439,-0.37135767307461265,[Na+].OC(=O)CC(O)(CC(O)=O)C([O-])=O
A-3444,-0.2381616962575978,OC1COC(O)C(O)C1O
A-3445,-0.35884681671679053,CC(C)(CO)C(O)C(=O)NCCCO
A-3446,-0.24271951209608147,OC(C(O)C(O)=O)C(O)=O
A-3448,-0.3245664872035564,[K+].O[C@H]([C@@H](O)C([O-])=O)C(O)=O
A-3461,-0.004325882078084592,[Na+].[SH-]
A-3462,-0.10427474428368226,NCCC(O)=O
A-3463,-0.4180240833544959,[H+].[H+].[Cl-].[Cl-].CNc1nc(OC)ccc1N
A-3464,-0.17606893665413637,CCC(C)NCCO
A-3467,-0.5406958604940112,OC(=O)CC(O)(CC(O)=O)C(O)=O.C1CNCCN1
A-3468,-0.34352702612074676,[Na+].[Na+].[O-][S](=O)O[S]([O-])=O
A-3476,-0.25418986299393304,[Na+].OCC[S]([O-])(=O)=O
A-3483,-0.4616613122554666,[Na+].[Na+].OC(=O)C(O)(CC([O-])=O)CC([O-])=O
A-3490,-0.10953620060468375,O=C1OC=CO1
A-3492,-0.32894118214703966,[Na+].CCC(C)OC(S)=S
A-3497,-0.4846082101592406,[Cd++].O[N+]([O-])=O.O[N+]([O-])=O
A-3498,-0.2641312151512187,[Na+].CCOC([S-])=S
A-3500,-0.4411208922368087,[Cl-].[Cl-].[NH3+]CCCCCCCC[NH3+]
A-3502,0.2112382384503652,OCCCCCCO
A-3503,-0.2988798806293491,CN(C)CCOC(=O)C(C)=C
A-3504,-0.38609863071157646,[Na+].[Na+].OC(C(O)C([O-])=O)C([O-])=O
A-3505,-0.35800413407011067,CCO[P](=O)(OCC)OCC
A-3551,-0.493647590743864,[K+].CC(C)c1ccc(cc1)[S]([O-])(=O)=O
A-3552,-0.147767723849443,[NH4+].O.NC([O-])=O
A-3553,-0.46089536334906767,[Na+].CC(C)c1ccc(cc1)[S]([O-])(=O)=O
A-3555,-1.0265801912192145,CO[S]([O-])(=O)=O.C[N+](C)(C)CCCNC(=O)CCCCCCCCC=C
A-3566,-0.28667425596806373,CCC(CO)(CO)C(O)=O
A-3567,-0.778493302228157,[Pb++].[O-][N+]([O-])=O.[O-][N+]([O-])=O
A-3569,-0.8403680307406867,[Na+].[Na+].[Na+].OCCN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
A-3594,-0.6538887495161804,[Li+].[Li+].[Li+].O.O.O.O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
A-3602,-0.1597634943798529,[Mg++].[Cl-].[Cl-]
A-3603,-0.5996955658250549,NCCCCCCN.OC(=O)CCCCC(O)=O
A-3605,-0.3399710891954166,[O-][S]([O-])(=O)=O.O=[V++]
A-3606,-0.33609294020738056,[Li+].O.O.O.[O-][Cl](=O)(=O)=O
A-3613,-0.40152565915586985,[Cl-].[Cl-].[Cd++]
A-3614,-0.4778836338795098,[Na+].[O-][S](=O)(=O)CCBr
A-3615,-0.21300602904312074,Oc1ccccc1O
A-3616,-0.15265447345588226,CCN(O)CC
A-3617,-0.4006247860222264,NC(N)=N.NC(N)=N.OC(O)=O
A-3618,-0.07895514552360446,[Li+].CC([O-])=O
A-3625,0.017669314897663074,[Fe+3].[Fe+3].[O-][S]([O-])(=O)=O.[O-][S]([O-])(=O)=O.[O-][S]([O-])(=O)=O
A-3629,0.11318869293999652,[Zn++].[Br-].[Br-]
A-3636,-0.7687589353424942,[Na+].Cc1ccc(OCCC[S]([O-])(=O)=O)c(c1)[N+]([O-])=O
A-3641,-0.3001617224664214,[Cl-].[Cl-].[Zn++]
A-3650,-0.4361906330545714,N.N.O[C@H]([C@@H](O)C(O)=O)C(O)=O
A-3651,-0.3095322937305261,Cc1ncc(CN)c(N)n1
A-3652,0.13896396483194426,[Mn++].[O-][N+]([O-])=O.[O-][N+]([O-])=O
A-3653,-0.4487320490905289,CN(C)CCCNCCCN(C)C
A-3654,-0.6087837563435459,[H+].[H+].[Cl-].[Cl-].Nc1ccc(OCCO)c(N)c1
A-3655,-0.6642351102848278,[Na+].[Na+].[Na+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
A-3665,-0.4198734602390772,[Na+].COC(=O)c1ccc([O-])cc1
A-3666,-0.4067564458426698,[Na+].NC(CCC(O)=O)C([O-])=O
A-3667,-0.09473666191751713,[Na+].[N-]=[N+]=[N-]
A-3668,-1.6055045066743803,[Na+].[Na+].[Mn++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
A-3675,-0.564000441429075,[H+].[Cl-].OCCNc1ccc2OCOc2c1
A-3678,-0.20893015003618703,O=C1OC(=O)C=C1
A-3683,-0.2357306889238218,[Na+].[Na+].[O-]C([O-])=O
A-3687,-0.07673868062451179,C[C@H]1CO1
A-3692,-0.6244128267661416,[K+].[K+].[Zn++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
A-3752,-0.07673868062451179,C[C@@H]1CO1
A-3757,-0.7498152645602479,[Na+].CN(C)C(=S)SCCC[S]([O-])(=O)=O
A-3765,-0.27923266700509797,OCc1scnc1
A-3768,-0.46219006712635013,CC(=O)N1C[C@@H](O)C[C@H]1C([O-])=O
A-3775,-0.8957409203686109,O.O.O.O.O.O.O.[Co++].[O-][S]([O-])(=O)=O
A-3776,-0.3799762383094146,[Na+].CN(C)C([S-])=S
A-3779,-0.07455686423312044,[NH4+].[Cl-]
A-3781,-0.8320971557948614,[Cl-].Nc1cn(n[o+]1)N2CCOCC2
A-3791,-0.3566242050807942,OC1CNC(C1)C(O)=O
A-3798,-0.16891453134757983,[Cl-].[K+]
A-3799,-0.6374359556674067,O[S](=O)(=O)c1ccc2ccccc2c1
A-3811,-0.9609987658543808,[Na+].OC(=O)c1cc(cc(c1)[S]([O-])(=O)=O)C(O)=O
A-3819,-0.37656163712939095,[Cl-].C[n+]1ccccc1
A-3821,-0.35211769421614675,CCc1nccnc1C
A-3822,-0.16143401316600917,[H+].[Cl-].NO
A-3830,-0.6246642600244464,OC[C@H](O)[C@@H](O)[C@H](O)C(=O)C(O)=O
A-3831,-0.3407400816418611,C[N+]1([O-])CCOCC1
A-3833,-0.6116572773882668,[Na+].NCCNCC[S]([O-])(=O)=O
A-3835,0.06305862848540034,[K+].[O-][S](=O)(=O)CCCOC(=O)C=C
A-3847,-0.4006526836587821,CC(=O)C1CCOC1=O
A-3852,-0.1341106444923311,[Na+].[Cl-]
A-3853,-0.46501737115739544,[Li+].[Li+].[O-]C(=O)CCCC([O-])=O
A-3854,-0.40819005286000914,CC1OC(=C(O)C1=O)C
A-3866,-0.2567430797719802,O=C1CCCC1
A-3867,0.1947137085730401,[H+].[Cl-].CNC
A-3869,-0.15577528621177192,COC=O
A-3889,-0.39324035847762223,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O
A-3943,0.18648705617374228,OCC#CCO
A-3950,-1.3604756221828214,OC(=O)CCC(N(CC(O)=O)CC(O)=O)C(O)=O
A-3969,-0.031484945101724365,[Cs+].[Cs+].[O-]C([O-])=O
A-3985,-1.377860453003049,O.O.[Cl-].[Cl-].[Ba++]
A-3986,-0.8957490260665982,OCC(Br)(CO)[N+]([O-])=O
A-3988,-0.29061438407673507,Cc1[nH]ccn1
A-3991,0.1350609004152198,O=[Se]=O
A-3992,-0.38638049689498977,C1CCOCOC1
A-4004,-0.4065762651706191,[Li+].[Li+].[O-][S]([O-])(=O)=O
A-4006,-0.01649099742095571,CC(=C)C(=O)OCC[N+](C)(C)CCC[S]([O-])(=O)=O
A-4024,-0.48324234524377935,CC(=O)NNC(C)=O
A-4026,-0.7821270821695658,[Ca++].[O-]C(=O)C1CCC(=O)N1
A-4029,-0.6491500387703116,CN(C)CCOC(=O)C=C
A-4030,-0.43035425328443627,CC1COC(=O)O1
A-4039,-0.5921602483610454,[Cs]
A-4040,-1.1662040581086166,CC(C)(CO)COC(=O)C(C)(C)CO
A-4043,-0.3824141196145088,NNC(=O)NN
A-4045,-1.0728281862327078,[Na+].CC(=O)[C-]1C(=O)OC(=CC1=O)C
A-4061,-2.2996203424242667,N[C+](N)N.[O-]C(=O)c1ccccc1
A-4064,-0.9641873505137895,[Na+].[O-]C(=O)COc1ccccc1
A-4076,-1.72076331406719,[H+].[Cl-].NCC1(CCCCC1)CC(O)=O
A-4078,0.13106824481936424,[H+].[Cl-].NC(N)=N
A-4083,-1.4207262511110896,[Na+].Nc1ccc(cc1)[S]([O-])(=O)=O
A-4084,-0.4297874294543709,C1OCOCO1
A-4086,-0.8369962359997081,[Mn++].O[P]([O-])([O-])=O
A-4087,-1.1530728939183483,O.[Zn++].[O-][S]([O-])(=O)=O
A-4088,-0.6277597310753867,[Na+].[Na+].[O-][Si]([O-])=O
A-4097,-0.5713246731151332,Cc1[nH]cnc1CO
A-4099,-0.7345777278080866,[K+].O[P](O)([O-])=O
A-4100,-0.2445983603186984,C=CC=O
A-4104,-0.613210705685192,[NH4+].[O-][Cl](=O)(=O)=O
A-4106,-0.4255159235249038,CC(=C)C(N)=O
A-4114,-0.11978006995249073,OCCOCC#CCOCCO
A-4202,0.21225024641211365,CC(O)C(=O)N(C)C
A-4203,0.230682843232447,[NH4+].OCC([O-])=O
A-4216,-1.7247750037672198,[Cl].COc1cc(CN)ccc1O
A-4221,-0.06402940138255651,CC(O)CN.OC(=O)CC(O)(CC(O)=O)C(O)=O
A-4223,-0.7149544096527843,Cc1c(O)cccc1O
A-4224,-0.45462206837477076,CC(C)(O)C=C
A-4225,-1.0725159308619734,[Li+].[Li+].[O-]C(=O)CCCCC([O-])=O
A-4240,-0.3046764300486821,C/C=N/O
A-4241,0.12179162605262654,[Li+].[Br-]
A-4244,-1.7377357516657712,[Na+].[Na+].[O-][S](=O)[S]([O-])=O
A-4246,-0.38508558255664593,C\C=C/C=O
A-4248,-0.40088681539797455,CC1OC1C
A-4269,-0.4528523869512067,[Na+].[Na+].[SH-]
A-4270,-3.2694760368353606,[Ni++].CC([O-])=O.CC([O-])=O
A-4271,-1.6965807380126507,OC(C(F)(F)F)C(F)(F)F
A-4276,-0.916457627919219,[Ca++].[O-]C=O.[O-]C=O
A-4277,-1.1644681937421306,CC(=O)OCCOC(C)=O
A-4296,-0.9909259212027142,CCN(CC)CC(C)O
A-4301,-0.47322208251639575,CC(N)=S
A-4303,-1.0808003284673584,COCC(C)OC(C)=O
A-4323,0.04394674285097201,NC(N)=N.SC#N
A-4349,-1.357123358750572,COCCOC(=O)C=C
A-4351,-0.6727809475159876,CN(C)C(N)=O
A-4359,-1.4148346900648145,CC1(C)NC(=O)NC1=O
A-4386,-0.06242048531579912,[Cu++].[O-][N+]([O-])=O.[O-][N+]([O-])=O
A-4392,0.10987865298028858,[nH]1cccn1
A-4416,-1.3031468423972572,C=CCOCC1CO1
A-4427,-0.02356559809051695,[La]
A-4450,-0.8973615768443645,CCC(C)(C)O
A-4451,-0.2165171601693438,[Rh+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O
A-4453,-0.724651171032366,NC(N)=S
A-4458,0.0015123253022956585,Oc1cccc(O)c1
A-4463,-0.9336601069827976,CC(C)=CC=O
A-4464,-0.17906104009774376,[Li+].[OH-]
A-4480,-0.12771984035792786,COC1OC(CO)C(O)C(O)C1O
A-4483,-0.10909211614122168,OCC#CCO.ClCC1CO1
A-4484,-1.0451246091805426,CC1CCOC1
A-4485,-0.1900159280864714,[Cr+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O
A-4486,-2.2601809609281096,CC(O)SC=C
A-4489,-0.6317098313976158,C[N+]([O-])=O
A-4490,-0.31334819354970017,[Sm+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O
A-4492,-1.776452341356457,CCC(C)(O)C#C
A-4495,0.019186594290059863,COCCOC
A-4496,0.023250201790520696,C1COCCO1
A-4498,0.0016392957503980543,CN1CCCC1=O
A-4499,0.05318659593741342,CNC(N)=O
A-4500,-0.03954449700918323,OCCSCCO
A-4501,-0.1690936456532068,O.OC(=O)CC(O)(CC(O)=O)C(O)=O
A-4503,-0.011352469367386351,OCCOCCO
A-4504,-0.15313849624301532,CC(=C)C(=O)OCCN1CCNC1=O
A-4505,-0.0896643550514424,[H+].[Cl-].CN(C)C(C)(C)CO
A-4507,-0.007743381185880622,NCCNCCO
A-4508,-0.034396220623004264,CN(CCO)CCO
A-4509,-0.08438636759923175,OCCOCCOCCO
A-4510,-0.0828831210007236,OCCN(CCO)CCO
A-4511,0.039068369122658195,OCCCl
A-4512,0.02949108399211265,OC(=O)CC#N
A-4513,-0.02913825850579888,OCCOC(=O)C=C
A-4514,0.06003974113738093,CC(O)C#N
A-4515,0.03145333029074448,CC(C)(O)C#C
A-4516,0.05532135779782257,CC(C)(C)N
A-4517,0.05309651118005805,CC(C)(C)O
A-4518,0.013222884178557921,Cc1ccccn1
A-4519,0.04420600359077572,OCCS
A-4520,-0.0059171666427962856,CN(C)CCCO
A-4521,-0.18237905296231285,CO[S]([O-])(=O)=O.C[n+]1ccn(C=C)c1
A-4522,-0.11975296345122023,Oc1ccc(cc1)[S](O)(=O)=O
A-4523,-0.07513940628225473,OCCCCOC(=O)C=C
A-4524,0.025253485904898235,CN(C)C(C)=O
A-4525,0.0035935824427287587,CC(NC=O)C#N
A-4526,0.05532135779782257,CCNCC
A-4527,0.05542127302435305,CNC(C)=O
A-4528,0.13539830481913787,C1CN1
A-4529,0.019186594290059863,CCC(O)CO
A-4530,0.019186594290059863,C[C@@H](O)[C@H](C)O
A-4531,0.0015559067074724484,NC1CCCCC1
A-4532,0.09460887782609838,NC1CC1
A-4533,-0.047474216068066975,ClC(=O)C(Cl)=O
