Compound ID,measured log(solubility:mol/L),SMILES
444305,-0.0175152200341812,O=C(O)[C@H](O)[C@@H](O)C(=O)O
444305,0.0475826801249234,O=C(O)[C@H](O)[C@@H](O)C(=O)O
444305,0.1148103586146945,O=C(O)[C@H](O)[C@@H](O)C(=O)O
223534,-0.4073457556697553,Clc1ccc(OCCCBr)cc1
223534,-0.2985389965709588,Clc1ccc(OCCCBr)cc1
223534,-0.1816906159261739,Clc1ccc(OCCCBr)cc1
223534,-0.0537017373177556,Clc1ccc(OCCCBr)cc1
223534,0.0816367620330282,Clc1ccc(OCCCBr)cc1
223534,0.2440243116910713,Clc1ccc(OCCCBr)cc1
223534,0.4477737813802491,Clc1ccc(OCCCBr)cc1
5741,-2.2948722653679074,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl
5741,-2.182819801231726,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl
5741,-2.0789157199668744,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl
5741,-1.9811472888965365,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl
5741,-1.882606413567241,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl
5741,-1.792219634979786,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl
5741,-1.7024049059989328,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl
5741,-1.6149009982375064,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl
5741,-1.5302409044023302,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl
5741,-1.448207708562352,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl
5741,-1.3684658420328315,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl
5741,-1.2957752804390985,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl
5281915,-3.755121115597051,COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O
5281915,-3.7184408638868622,COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O
5281915,-3.560475967233704,COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O
5281915,-2.9840639949128307,COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O
5281915,-2.473174920872053,COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O
5281915,-1.6324820350191176,COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O
235165,-0.5711853222089682,COC(=O)NCCCCCCNC(=O)OC
235165,-0.5097122672265807,COC(=O)NCCCCCCNC(=O)OC
235165,-0.4498477085835179,COC(=O)NCCCCCCNC(=O)OC
235165,-0.3154299984515521,COC(=O)NCCCCCCNC(=O)OC
235165,-0.2097716144164668,COC(=O)NCCCCCCNC(=O)OC
235165,-0.0922730708841615,COC(=O)NCCCCCCNC(=O)OC
235165,0.0435087770046052,COC(=O)NCCCCCCNC(=O)OC
235165,0.1372816418899128,COC(=O)NCCCCCCNC(=O)OC
235165,0.2538359207993999,COC(=O)NCCCCCCNC(=O)OC
"Phloroglucinol tris(cyclic 2,2-dimethyl-1,3-propanediol phosphate)",-2.870064636954032,CC1(C)COP(=O)(Oc2cc(OP3(=O)OCC(C)(C)CO3)cc(OP3(=O)OCC(C)(C)CO3)c2)OC1
"Phloroglucinol tris(cyclic 2,2-dimethyl-1,3-propanediol phosphate)",-2.791338344067859,CC1(C)COP(=O)(Oc2cc(OP3(=O)OCC(C)(C)CO3)cc(OP3(=O)OCC(C)(C)CO3)c2)OC1
"Phloroglucinol tris(cyclic 2,2-dimethyl-1,3-propanediol phosphate)",-2.722930111755305,CC1(C)COP(=O)(Oc2cc(OP3(=O)OCC(C)(C)CO3)cc(OP3(=O)OCC(C)(C)CO3)c2)OC1
"Phloroglucinol tris(cyclic 2,2-dimethyl-1,3-propanediol phosphate)",-2.6561458294271456,CC1(C)COP(=O)(Oc2cc(OP3(=O)OCC(C)(C)CO3)cc(OP3(=O)OCC(C)(C)CO3)c2)OC1
"Phloroglucinol tris(cyclic 2,2-dimethyl-1,3-propanediol phosphate)",-2.580409431618002,CC1(C)COP(=O)(Oc2cc(OP3(=O)OCC(C)(C)CO3)cc(OP3(=O)OCC(C)(C)CO3)c2)OC1
"Phloroglucinol tris(cyclic 2,2-dimethyl-1,3-propanediol phosphate)",-2.4920869346457075,CC1(C)COP(=O)(Oc2cc(OP3(=O)OCC(C)(C)CO3)cc(OP3(=O)OCC(C)(C)CO3)c2)OC1
"Phloroglucinol tris(cyclic 2,2-dimethyl-1,3-propanediol phosphate)",-2.4253864817601256,CC1(C)COP(=O)(Oc2cc(OP3(=O)OCC(C)(C)CO3)cc(OP3(=O)OCC(C)(C)CO3)c2)OC1
65999,-3.273015113077,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
65999,-3.1038531769283138,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
65999,-2.9671663796647034,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
65999,-2.8191292810561315,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
65999,-2.7076747555009653,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
65999,-2.443462097792148,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
65999,-2.3793085627890336,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
636405,-2.1103619791156607,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1
636405,-2.0554582779814594,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1
636405,-1.9910174122464253,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1
636405,-1.9271066952389264,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1
636405,-1.847104697556231,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1
636405,-1.7661401025497034,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1
21648,0.3365552419252882,CC(=O)CCc1ccc(O)cc1
21648,0.4508959430488394,CC(=O)CCc1ccc(O)cc1
21648,0.5742515331975678,CC(=O)CCc1ccc(O)cc1
21648,0.6692675032652302,CC(=O)CCc1ccc(O)cc1
21648,0.7708560464555393,CC(=O)CCc1ccc(O)cc1
21648,0.8589067433165938,CC(=O)CCc1ccc(O)cc1
21648,0.9687595076963136,CC(=O)CCc1ccc(O)cc1
42008,-2.4261578152609307,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
42008,-2.312022969713083,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
42008,-2.1961963868286114,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
42008,-2.096602454061098,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
42008,-1.99250457462669,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
42008,-1.8916183139532636,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
30914,-0.8877777089158111,CC(=O)c1cnccn1
30914,-0.7063633547611013,CC(=O)c1cnccn1
30914,-0.6194058076573199,CC(=O)c1cnccn1
30914,-0.5030706705515247,CC(=O)c1cnccn1
30914,-0.3902094607360277,CC(=O)c1cnccn1
30914,-0.2103272902019559,CC(=O)c1cnccn1
30914,-0.1125891775143788,CC(=O)c1cnccn1
30914,-0.0126133856232915,CC(=O)c1cnccn1
30914,0.1209032723182445,CC(=O)c1cnccn1
21575,-0.7455699309038467,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
21575,-0.7114911763615275,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
21575,-0.6795470295649949,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
21575,-0.6455549066553725,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
21575,-0.6122077145323394,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
21575,-0.5790405426001491,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
21575,-0.5438594242991217,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
21575,-0.5089652824160465,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
21575,-0.4770217385290338,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
21575,-0.4468240827641132,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
21575,-0.4158219825455214,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
21575,-0.3869382117759412,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
21575,-0.3541105586925133,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
21575,-0.3234452302649335,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
21575,-0.2934512409742215,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
60195218,-0.2553017665853004,C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl
60195218,-0.1650151154285726,C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl
60195218,-0.109308750854415,C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl
60195218,-0.0393278579799312,C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl
60195218,0.0374915224962493,C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl
60195218,0.1144007218215615,C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl
60195218,0.1873645128334035,C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl
60195218,0.2748639465577562,C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl
2723791,-1.266181554603963,Cc1ccc(S(=O)[O-])cc1.[Na+]
2723791,-1.244322969117375,Cc1ccc(S(=O)[O-])cc1.[Na+]
2723791,-1.234875386075548,Cc1ccc(S(=O)[O-])cc1.[Na+]
2723791,-1.226709145846521,Cc1ccc(S(=O)[O-])cc1.[Na+]
2723791,-1.217757907771896,Cc1ccc(S(=O)[O-])cc1.[Na+]
2723791,-1.2093273802060511,Cc1ccc(S(=O)[O-])cc1.[Na+]
2723791,-1.1999914796871416,Cc1ccc(S(=O)[O-])cc1.[Na+]
2723791,-1.190832420189587,Cc1ccc(S(=O)[O-])cc1.[Na+]
2723791,-1.1821428407350876,Cc1ccc(S(=O)[O-])cc1.[Na+]
30971,-1.2233777136088972,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O
30971,-1.1449334346094204,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O
30971,-1.1156394061266282,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O
30971,-1.0790766972229229,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O
30971,-1.0295314193556446,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O
30971,-0.96942237731395,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O
30971,-0.9482618473391924,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O
30971,-0.9044243950861696,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O
30971,-0.8678530216256308,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O
23279529,-0.5614911637577068,O=[N+]([O-])c1ccn([N+](=O)[O-])n1
23279529,-0.500432501433192,O=[N+]([O-])c1ccn([N+](=O)[O-])n1
23279529,-0.4163499934616343,O=[N+]([O-])c1ccn([N+](=O)[O-])n1
23279529,-0.3367085741753551,O=[N+]([O-])c1ccn([N+](=O)[O-])n1
23279529,-0.266455051699337,O=[N+]([O-])c1ccn([N+](=O)[O-])n1
23279529,-0.181025857453125,O=[N+]([O-])c1ccn([N+](=O)[O-])n1
23279529,-0.0761670337727343,O=[N+]([O-])c1ccn([N+](=O)[O-])n1
23279529,0.0586260644758844,O=[N+]([O-])c1ccn([N+](=O)[O-])n1
23279529,0.1983367610262286,O=[N+]([O-])c1ccn([N+](=O)[O-])n1
11635,-1.505159739662494,CCCCCCCCCCCCCCCCCC
11635,-1.3634729398885397,CCCCCCCCCCCCCCCCCC
11635,-1.2568887859717164,CCCCCCCCCCCCCCCCCC
11635,-1.182734880984749,CCCCCCCCCCCCCCCCCC
11635,-1.0908664541524131,CCCCCCCCCCCCCCCCCC
11635,-0.9998239998187356,CCCCCCCCCCCCCCCCCC
11635,-0.906148984016522,CCCCCCCCCCCCCCCCCC
11635,-0.7949702646060748,CCCCCCCCCCCCCCCCCC
11635,-0.6766650861351153,CCCCCCCCCCCCCCCCCC
11635,-0.5524731617633123,CCCCCCCCCCCCCCCCCC
12401,-1.7191776640107128,CCCCCCCCCCCCCCCCCCC
12401,-1.6153108782891272,CCCCCCCCCCCCCCCCCCC
12401,-1.5578038418142233,CCCCCCCCCCCCCCCCCCC
12401,-1.4837078765345857,CCCCCCCCCCCCCCCCCCC
12401,-1.4205296058575128,CCCCCCCCCCCCCCCCCCC
12401,-1.365479988834818,CCCCCCCCCCCCCCCCCCC
12401,-1.2865602357716108,CCCCCCCCCCCCCCCCCCC
12401,-1.220115442439757,CCCCCCCCCCCCCCCCCCC
12401,-1.1517628973690688,CCCCCCCCCCCCCCCCCCC
12401,-1.0574310217822378,CCCCCCCCCCCCCCCCCCC
12401,-0.9729250627233544,CCCCCCCCCCCCCCCCCCC
12401,-0.8470617729315704,CCCCCCCCCCCCCCCCCCC
12401,-0.7054952342987817,CCCCCCCCCCCCCCCCCCC
